datetime,query,statistics.volume,statistics.pos_sentiment,statistics.neg_sentiment,group
2019-05-01,boeing qatar,2,0.5106,0.3612,%Y-%m-%d
2019-05-01,qatar from saudi arabia,51,4.646000000000001,12.136299999999997,%Y-%m-%d
2019-05-01,#newsmap,3,0,0,%Y-%m-%d
2019-05-01,blood money qatar,11,1.0751,0.4491,%Y-%m-%d
2019-05-01,qatar from poland,2,0.2023,0,%Y-%m-%d
2019-05-01,uae,148106,25150.588500007772,14162.641200000078,%Y-%m-%d
2019-05-01,qatar,203,22.969100000000005,34.16699999999998,%Y-%m-%d
2019-05-01,qatar on the map,1,0,0.4019,%Y-%m-%d
2019-05-01,"""qatar world cup""",1,0,0,%Y-%m-%d
2019-05-01,#worldcup2022,1,0,0.765,%Y-%m-%d
2019-05-01,"""qatar blockade""",9,0.3612,3.3687000000000005,%Y-%m-%d
2019-05-01,#qatarworldcup,5,4.375,0,%Y-%m-%d
2019-05-01,ted deutch,1,0.5574,0,%Y-%m-%d
2019-05-01,#airitaly,23,2.7108999999999996,0,%Y-%m-%d
2019-05-01,#qatarterrorism,8,0.6597,4.2192,%Y-%m-%d
2019-05-01,#althani,1,0,0.296,%Y-%m-%d
2019-05-01,#aludeid,1,0,0.2263,%Y-%m-%d
2019-05-01,egypt kair,1,0,0,%Y-%m-%d
2019-05-01,#qatarblockade,1,0.4588,0,%Y-%m-%d
2019-05-01,qatar terrorism financing,1,0,0.7003,%Y-%m-%d
2019-05-01,#terrorismfinancing,1,0,0.6808,%Y-%m-%d
2019-05-01,al jazeeera,1,0,0.5729,%Y-%m-%d
2019-05-02,usa,2941,652.2148000000004,456.2556000000004,%Y-%m-%d
2019-05-02,terrorism,43598,2658.175499999916,25548.501899999002,%Y-%m-%d
2019-05-02,"""al thani""",2,0,1.2248,%Y-%m-%d
2019-05-02,jordan,2183,426.74479999999886,206.5575000000003,%Y-%m-%d
2019-05-02,lebanon,27,4.5133,5.2527,%Y-%m-%d
2019-05-02,#terrorism,11,0.2054,7.2976,%Y-%m-%d
2019-05-02,#usa,148,33.729800000000004,14.313200000000002,%Y-%m-%d
2019-05-02,chungus,253,47.88839999999995,20.0255,%Y-%m-%d
2019-05-02,#saudi,13,1.1345,5.1171,%Y-%m-%d
2019-05-02,#qatar,11,1.1629,0.296,%Y-%m-%d
2019-05-02,saudi,589,75.19789999999995,170.4706000000001,%Y-%m-%d
2019-05-02,#uae,27,6.124900000000001,4.9325,%Y-%m-%d
2019-05-02,united arab emirates,2721,889.9879000000022,500.7953999999964,%Y-%m-%d
2019-05-02,al jazeera,1347,160.66200000000023,322.41939999999863,%Y-%m-%d
2019-05-02,world cup,172,44.97239999999999,9.6729,%Y-%m-%d
2019-05-02,#egypt,2909,408.7924000000005,522.6144000000014,%Y-%m-%d
2019-05-02,iran,442,50.7386,147.60010000000014,%Y-%m-%d
2019-05-02,#saudiarabia,18,1.0099,7.2583,%Y-%m-%d
2019-05-02,#abudhabi,5,1.6581000000000001,0,%Y-%m-%d
2019-05-02,air italy,1,0,0,%Y-%m-%d
2019-05-02,bahrain,8,0,1.6959,%Y-%m-%d
2019-05-02,#lebanon,3,0,0.6649,%Y-%m-%d
2019-05-02,al thani,265,56.07839999999999,30.891600000000025,%Y-%m-%d
2019-05-02,#iran,57,7.423900000000001,17.855500000000003,%Y-%m-%d
2019-05-02,#aljazeera,143,34.27279999999999,25.6767,%Y-%m-%d
2019-05-02,#bahrain,3,0,0.8808,%Y-%m-%d
2019-05-02,terrorism financing,702,43.37869999999997,416.1752999999986,%Y-%m-%d
2019-05-02,#jordan,963,205.65519999999998,53.73249999999999,%Y-%m-%d
2019-05-02,abu dhabi,2367,660.4842000000011,118.46899999999994,%Y-%m-%d
2019-05-02,qatar airways,4,0.9609,0,%Y-%m-%d
2019-05-02,#worldcup,22,7.399699999999998,0.3376,%Y-%m-%d
2019-05-02,al udeid,8,0.128,0.7529999999999999,%Y-%m-%d
2019-05-02,qatar world cup,1331,764.947200000012,81.36949999999997,%Y-%m-%d
2019-05-02,qatar terrorism,2,0,1.2963,%Y-%m-%d
2019-05-02,world cup 2022,3,0,0,%Y-%m-%d
2019-05-02,#unitedarabemirates,1,0,0,%Y-%m-%d
2019-05-02,qatar the world cup,213,52.27539999999998,70.80539999999999,%Y-%m-%d
2019-05-02,qata,120,3.2390999999999996,55.66030000000003,%Y-%m-%d
2019-05-02,#qatarairways,77,21.9617,1.9878000000000002,%Y-%m-%d
2019-05-02,federal shutdown,2,0.843,0,%Y-%m-%d
2019-05-02,ted deutch,33,16.164499999999993,0.9769000000000001,%Y-%m-%d
2019-05-02,qatar from saudi arabia,331,22.039900000000006,174.5421999999994,%Y-%m-%d
2019-05-02,#worldcup2022,2,0,1.53,%Y-%m-%d
2019-05-02,blood money qatar,30,1.4769999999999999,4.2935,%Y-%m-%d
2019-05-02,blood money documentary qatar,1,0,0.8555,%Y-%m-%d
2019-05-02,"""qatar blockade""",28,4.8592,2.3976,%Y-%m-%d
2019-05-02,boeing qatar,1,0,0,%Y-%m-%d
2019-05-02,#qatarterrorism,1,0,0,%Y-%m-%d
2019-05-02,#terrorismfinancing,1,0,0.6808,%Y-%m-%d
2019-05-02,terrorism finance,1,0,0.7269,%Y-%m-%d
2019-05-02,#airitaly,15,1.1308,0,%Y-%m-%d
2019-05-02,#qata,5,0,2.3319,%Y-%m-%d
2019-05-02,#qatarworldcup,7,0,0,%Y-%m-%d
2019-05-02,news map,2434,699.7660999999948,56.6986,%Y-%m-%d
2019-05-02,mcconnell,28547,6402.575600000539,9744.105500000385,%Y-%m-%d
2019-05-02,"""qatar world cup""",1,0.9042,0,%Y-%m-%d
2019-05-02,saudi arabia,257,46.10210000000003,64.07260000000002,%Y-%m-%d
2019-05-02,#trump,25544,4566.555800000043,5991.175300000245,%Y-%m-%d
2019-05,#trump,47014,8011.2441000000335,10224.690300000228,%Y-%m
2019-05-02,"""terrorism finance""",23,5.342900000000002,0,%Y-%m-%d
2019-05-02,trump,1384554,249342.61350026247,333098.31660001044,%Y-%m-%d
2019-05,trump,1749506,310846.4648002614,422600.60190000327,%Y-%m
2019-05-02,qatar,114,16.6498,25.49139999999998,%Y-%m-%d
2019-05-02,egypt,400,61.38279999999994,34.888200000000005,%Y-%m-%d
2019-05-02,#mcconnell,107,23.4495,22.1522,%Y-%m-%d
2019-05-02,#newsmap,1,0,0,%Y-%m-%d
2019-05-01,al jazeera;al thani,7,0,0,%Y-%m-%d
2019-05-02,uae,37506,7629.933500000392,4194.817199999837,%Y-%m-%d
2019-05-02,qatar from russia,1,0,0.5574,%Y-%m-%d
2019-05-02,al jazeera;al thani,6,0,0,%Y-%m-%d
2019-05-02,#althani,2,0,0,%Y-%m-%d
2019-05-03,abu dhabi,1460,432.5699000000001,82.74360000000024,%Y-%m-%d
2019-05-03,#uae,101,6.796200000000001,38.63630000000005,%Y-%m-%d
2019-05-03,#iran,54,3.5679,15.637399999999998,%Y-%m-%d
2019-05-03,terrorism,32271,1106.6702000000064,20560.749600000712,%Y-%m-%d
2019-05-03,chungus,175,26.064799999999998,16.1527,%Y-%m-%d
2019-05-03,uae,22176,3136.7694999999826,1487.452399999988,%Y-%m-%d
2019-05-03,mcconnell,6587,2825.415699999957,922.6534000000025,%Y-%m-%d
2019-05-03,qata,23,0.9963,3.8028,%Y-%m-%d
2019-05-03,qatar the world cup,300,43.01960000000002,14.980300000000002,%Y-%m-%d
2019-05-03,united arab emirates,1186,409.02779999999694,191.1451000000006,%Y-%m-%d
2019-05-03,#aljazeera,123,28.447799999999997,20.3509,%Y-%m-%d
2019-05-03,world cup,216,49.75779999999998,15.740799999999998,%Y-%m-%d
2019-05-03,#worldcup,4,1.6307999999999998,0,%Y-%m-%d
2019-05-03,#abudhabi,7,1.3981999999999999,0.34,%Y-%m-%d
2019-05-03,#qatar,6,0.6547,0.2732,%Y-%m-%d
2019-05-03,news map,224,48.18060000000011,21.135800000000003,%Y-%m-%d
2019-05-03,saudi arabia,159,28.444499999999998,31.52939999999999,%Y-%m-%d
2019-05-03,qatar world cup,806,139.02799999999988,40.16859999999998,%Y-%m-%d
2019-05-03,al jazeera,1593,89.35100000000003,178.61839999999987,%Y-%m-%d
2019-05-03,bahrain,17,1.3780000000000001,1.9949000000000003,%Y-%m-%d
2019-05-03,egypt,106,17.9628,15.305099999999996,%Y-%m-%d
2019-05-03,terrorism financing,227,1.7736999999999998,150.3483000000005,%Y-%m-%d
2019-05-03,#saudiarabia,22,6.0646,5.4511,%Y-%m-%d
2019-05-03,qatar from saudi arabia,302,2.597,186.17529999999914,%Y-%m-%d
2019-05-03,usa,3569,505.4874999999987,658.9312999999997,%Y-%m-%d
2019-05-03,#egypt,1972,295.5161000000006,235.74920000000054,%Y-%m-%d
2019-05-03,#lebanon,6,1.9484,0.7717,%Y-%m-%d
2019-05-03,#jordan,946,134.3647999999998,130.78400000000045,%Y-%m-%d
2019-05-03,boeing qatar,1,0,0,%Y-%m-%d
2019-05-03,qatar,69,7.6925,2.9493,%Y-%m-%d
2019-05-03,world cup 2022,3,0,0,%Y-%m-%d
2019-05-03,jordan,997,390.70879999999863,69.7591,%Y-%m-%d
2019-05-03,trump,280062,46954.462799998866,71843.29719999223,%Y-%m-%d
2019-05-03,#mcconnell,28,8.6865,9.387500000000001,%Y-%m-%d
2019-05-03,saudi,490,46.0318,191.47590000000028,%Y-%m-%d
2019-05-03,#unitedarabemirates,1,0.7579,0,%Y-%m-%d
2019-05-03,#saudi,24,0.7003,10.4717,%Y-%m-%d
2019-05-03,#terrorism,33,0,26.892600000000005,%Y-%m-%d
2019-05-03,qatar terrorism,1,0,0.8402,%Y-%m-%d
2019-05-03,#trump,5369,1001.6339000000091,1155.1162999999963,%Y-%m-%d
2019-05-03,iran,340,38.3788,86.95629999999998,%Y-%m-%d
2019-05-03,#newsmap,8,0.4767,1.8352,%Y-%m-%d
2019-05-03,federal shutdown,4,0.5423,0.3062,%Y-%m-%d
2019-05-03,#usa,149,33.551399999999994,22.3287,%Y-%m-%d
2019-05-03,"""al thani""",2,0.2732,0,%Y-%m-%d
2019-05-03,lebanon,47,7.461600000000002,5.9905,%Y-%m-%d
2019-05-03,#qatarairways,49,12.241699999999996,0,%Y-%m-%d
2019-05-03,qatar airways,4,0.34,0,%Y-%m-%d
2019-05-03,#bahrain,7,0,0.299,%Y-%m-%d
2019-05-03,al thani,51,10.757000000000003,4.3774999999999995,%Y-%m-%d
2019-05-03,"""qatar world cup""",1,0,0,%Y-%m-%d
2019-05-03,air italy,1,0.25,0,%Y-%m-%d
2019-05-03,qatar from russia,1,0.9325,0,%Y-%m-%d
2019-05-03,terrorism finance,1,0,0.6808,%Y-%m-%d
2019-05-03,blood money qatar,14,0.8121,2.691,%Y-%m-%d
2019-05-03,#worldcup2022,1,0.34,0,%Y-%m-%d
2019-05-03,al udeid,1,0.6249,0,%Y-%m-%d
2019-05-03,"""qatar blockade""",5,3.5415,0,%Y-%m-%d
2019-05-03,#airitaly,4,0,0,%Y-%m-%d
2019-05-03,#chungus,1,0.4588,0,%Y-%m-%d
2019-05-03,#qatarterrorism,1,0,0.6124,%Y-%m-%d
2019-05-03,#althani,1,0.8481,0,%Y-%m-%d
2019-05-03,#federalshutdown,1,0,0.6908,%Y-%m-%d
2019-05-03,#qatarworldcup,1,0.3612,0,%Y-%m-%d
2019-05-04,terrorism,53338,2428.3277999999177,33655.441999995826,%Y-%m-%d
2019-05-04,#bahrain,5,0,0.4215,%Y-%m-%d
2019-05-04,#saudiarabia,11,2.3797000000000006,1.794,%Y-%m-%d
2019-05-04,qatar world cup,350,72.47479999999999,20.9907,%Y-%m-%d
2019-05-04,al jazeera,3778,464.6948999999998,1426.6051000000161,%Y-%m-%d
2019-05-04,saudi,443,46.87289999999998,132.2879000000002,%Y-%m-%d
2019-05-04,world cup,252,56.3019,10.1065,%Y-%m-%d
2019-05-04,qatar the world cup,169,48.1254,16.271699999999992,%Y-%m-%d
2019-05-04,#lebanon,4,0.8316,0,%Y-%m-%d
2019-05-04,#qatar,10,0,0.5267,%Y-%m-%d
2019-05-04,qatar from saudi arabia,50,5.727099999999999,21.69039999999999,%Y-%m-%d
2019-05-04,usa,2915,384.08470000000045,446.0190999999983,%Y-%m-%d
2019-05-04,lebanon,24,4.4214,4.630600000000001,%Y-%m-%d
2019-05-04,united arab emirates,1670,427.96019999999857,567.1085000000012,%Y-%m-%d
2019-05-04,#uae,14,2.2959,2.3768,%Y-%m-%d
2019-05-04,#usa,149,29.908300000000008,15.883799999999997,%Y-%m-%d
2019-05-04,saudi arabia,230,28.6022,63.78799999999998,%Y-%m-%d
2019-05-04,#worldcup,9,2.7734,0,%Y-%m-%d
2019-05-04,#terrorism,3,0,1.7222,%Y-%m-%d
2019-05-04,chungus,281,42.4393,19.381599999999995,%Y-%m-%d
2019-05-04,#egypt,3518,549.2705000000018,807.7299000000086,%Y-%m-%d
2019-05-04,qatar,58,3.4720999999999997,3.0734999999999997,%Y-%m-%d
2019-05-04,world cup 2022,2,0,0.4019,%Y-%m-%d
2019-05-04,#iran,79,5.385300000000001,33.83570000000001,%Y-%m-%d
2019-05-04,bahrain,25,6.941000000000002,1.5847,%Y-%m-%d
2019-05-04,jordan,1484,167.5165999999994,58.74649999999999,%Y-%m-%d
2019-05-04,egypt,157,22.6967,48.02309999999999,%Y-%m-%d
2019-05-04,iran,385,43.30659999999997,140.17129999999986,%Y-%m-%d
2019-05-04,abu dhabi,1917,480.3740000000005,122.72959999999996,%Y-%m-%d
2019-05-04,qatar airways,3,0,0,%Y-%m-%d
2019-05-04,terrorism financing,108,4.941000000000001,67.63879999999999,%Y-%m-%d
2019-05-04,#aljazeera,288,83.00759999999985,34.57739999999998,%Y-%m-%d
2019-05-04,#jordan,1410,314.1887000000009,170.50450000000083,%Y-%m-%d
2019-05-04,blood money qatar,8,0,0.5,%Y-%m-%d
2019-05-04,#abudhabi,6,2.6874000000000002,0.5859,%Y-%m-%d
2019-05-04,federal shutdown,2,0.128,0.6369,%Y-%m-%d
2019-05-04,uae,25236,3779.0037999998963,2964.0101999998074,%Y-%m-%d
2019-05-04,air italy,2,0.5,0,%Y-%m-%d
2019-05-04,"""qatar world cup""",1,0,0,%Y-%m-%d
2019-05-04,qata,31,1.9488999999999999,5.240800000000001,%Y-%m-%d
2019-05-04,#qatarairways,115,30.428900000000016,2.1457,%Y-%m-%d
2019-05-04,#saudi,24,1.4139,8.866499999999998,%Y-%m-%d
2019-05-04,qatar terrorism,1,0.1621,0,%Y-%m-%d
2019-05-04,al udeid,1,0.9076,0,%Y-%m-%d
2019-05-04,"""al thani""",1,0,0,%Y-%m-%d
2019-05-04,al thani,43,5.7912,5.6467,%Y-%m-%d
2019-05-04,terrorism finance,1,0.1027,0,%Y-%m-%d
2019-05-04,#unitedarabemirates,1,0.4767,0,%Y-%m-%d
2019-05-04,"""qatar blockade""",8,0.0772,3.9517000000000007,%Y-%m-%d
2019-05-04,qatar from russia,1,0.6799,0,%Y-%m-%d
2019-05-04,qatar from russia,2,0,1.9572,%Y-%m-%d
2019-05-04,boeing qatar,1,0.25,0,%Y-%m-%d
2019-05-04,#worldcup2022,1,0.6486,0,%Y-%m-%d
2019-05-04,#terrorismfinancing,1,0,0.3182,%Y-%m-%d
2019-05-04,#qatarterrorism,7,0,4.9672,%Y-%m-%d
2019-05-04,#airitaly,6,0.9176,0,%Y-%m-%d
2019-05-04,#chungus,1,0,0,%Y-%m-%d
2019-18,usa,5984,1312.0742999999893,765.7990999999982,%Y-%U
2019-18,al jazeeera,1,0,0.5994,%Y-%U
2019-18,#qatarfromrussia,0,0,0,%Y-%U
2019-05-05,iran,1567,150.72250000000014,496.24909999999824,%Y-%m-%d
2019-18,iran,2919,257.8606000000001,1046.092499999997,%Y-%U
2019-18,#egyptkair,0,0,0,%Y-%U
2019-05-05,uae,23673,3761.231299999922,2505.478699999937,%Y-%m-%d
2019-18,uae,24625,3826.813399999922,2725.949899999936,%Y-%U
2019-05-05,saudi,1669,178.83659999999986,338.7707999999993,%Y-%m-%d
2019-18,saudi,3464,385.77509999999984,673.4877999999992,%Y-%U
2019-18,qatar world cup,135,32.94460000000001,10.997300000000003,%Y-%U
2019-18,#qatarterrorism,8,0,6.2853,%Y-%U
2019-05-05,#worldcup,24,5.9899,1.0144,%Y-%m-%d
2019-18,#worldcup,63,17.7952,2.3933,%Y-%U
2019-18,#chungus,3,0.6486,0.3612,%Y-%U
2019-05-05,terrorism,54621,2165.8172999999338,36569.120399997526,%Y-%m-%d
2019-18,terrorism,55807,2228.1610999999334,37365.75209999752,%Y-%U
2019-18,"""terrorism finance""",2,0,0.6808,%Y-%U
2019-18,egypt kair,0,0,0,%Y-%U
2019-18,#lebanon,48,12.5013,2.4882,%Y-%U
2019-18,#qatarfromsaudiarabia,0,0,0,%Y-%U
2019-18,qatar terrorism financing,2,0.3818,0.9001,%Y-%U
2019-18,#bloodmoneyqatar,0,0,0,%Y-%U
2019-18,terrorism financing,112,1.3919,77.5832,%Y-%U
2019-18,#saudiarabiasince04/08/2019,0,0,0,%Y-%U
2019-05-05,world cup,1277,328.5709999999991,71.28959999999994,%Y-%m-%d
2019-18,world cup,2368,731.4656999999984,132.69409999999993,%Y-%U
2019-18,#qatarblockade,3,0,1.4224,%Y-%U
2019-05-05,#usa,873,198.79420000000002,99.06270000000002,%Y-%m-%d
2019-18,#usa,1674,359.8867000000001,195.62170000000003,%Y-%U
2019-05-05,qatar,63,11.601400000000005,8.3796,%Y-%m-%d
2019-18,qatar,451,60.735900000000015,52.862199999999994,%Y-%U
2019-18,qata,62,6.8772,7.986400000000001,%Y-%U
2019-18,al thani,182,32.90939999999999,6.541200000000001,%Y-%U
2019-18,#aljazeera;althani,0,0,0,%Y-%U
2019-18,#baloonflight,0,0,0,%Y-%U
2019-18,#qata,4,0.5179,0,%Y-%U
2019-18,#terrorism,147,4.2893,105.93690000000001,%Y-%U
2019-05-05,saudi arabia,581,99.63860000000001,137.00950000000006,%Y-%m-%d
2019-18,saudi arabia,1232,213.63299999999998,325.2369,%Y-%U
2019-18,#qatarworldcup,4,1.5591,0,%Y-%U
2019-18,#saudi,179,30.0315,42.9105,%Y-%U
2019-05-05,lebanon,106,17.839399999999998,26.97770000000001,%Y-%m-%d
2019-18,lebanon,328,60.189099999999996,54.793300000000016,%Y-%U
2019-05-05,#jordan,1098,272.4207999999999,67.3518,%Y-%m-%d
2019-18,#jordan,1131,273.7771999999998,71.36280000000001,%Y-%U
2019-05-05,#saudiarabia,134,41.56720000000005,11.3316,%Y-%m-%d
2019-18,#saudiarabia,294,63.45190000000004,32.242200000000004,%Y-%U
2019-18,#althani,5,0,0,%Y-%U
2019-05-05,united arab emirates,2106,794.1545000000093,209.43040000000002,%Y-%m-%d
2019-18,united arab emirates,2204,834.9352000000093,216.8496,%Y-%U
2019-05-05,bahrain,49,3.869999999999999,2.2173,%Y-%m-%d
2019-18,bahrain,210,18.2482,19.2297,%Y-%U
2019-18,blood money qatar,9,1.9429,1.5868,%Y-%U
2019-18,"""qatar blockade""",6,0.75,1.1798,%Y-%U
2019-05-05,chungus,336,42.0302,25.8826,%Y-%m-%d
2019-18,chungus,369,45.87430000000001,26.3041,%Y-%U
2019-18,#airitaly,25,6.3991,0.592,%Y-%U
2019-18,#qatartheworldcup,0,0,0,%Y-%U
2019-18,al udeid,15,3.6385,2.8354,%Y-%U
2019-18,qatar from russia,7,1.5837,0,%Y-%U
2019-18,qatar airways,20,3.8351,0.4767,%Y-%U
2019-18,#aljazeera,224,38.36380000000003,50.97899999999999,%Y-%U
2019-18,baloon flight,0,0,0,%Y-%U
2019-18,#aljazeeera,0,0,0,%Y-%U
2019-18,world cup 2022,17,4.2258,1.4729999999999999,%Y-%U
2019-05-05,egypt,263,28.780399999999997,82.57860000000002,%Y-%m-%d
2019-18,egypt,1387,142.47660000000002,216.0597000000002,%Y-%U
2019-18,"""qatar world cup""",11,2.2433,1.9828999999999999,%Y-%U
2019-18,federal shutdown,11,1.3354,2.5176999999999996,%Y-%U
2019-18,saudi arabia since 04/08/2019,0,0,0,%Y-%U
2019-18,#boeingqatar,0,0,0,%Y-%U
2019-18,#terrorismfinance,0,0,0,%Y-%U
2019-18,#worldcup2022,6,1.7622,0.4404,%Y-%U
2019-05-05,#egypt,3925,494.45829999999984,1078.9450000000058,%Y-%m-%d
2019-18,#egypt,4031,515.5085999999998,1086.8106000000057,%Y-%U
2019-18,terrorism finance,10,0,4.2824,%Y-%U
2019-18,boeing qatar,7,1.9538,0.5574,%Y-%U
2019-18,qatar terrorism,13,1.523,3.4308,%Y-%U
2019-18,"""al thani""",9,2.0966,0.8074,%Y-%U
2019-18,#qatarairways,136,17.116200000000003,7.7329,%Y-%U
2019-18,qatar the world cup,72,16.7207,10.100600000000002,%Y-%U
2019-18,qatar from saudi arabia,30,4.0853,9.565400000000002,%Y-%U
2019-05-05,al jazeera,7615,1332.6344000000117,2004.745599999996,%Y-%m-%d
2019-18,al jazeera,7692,1337.0371000000118,2022.963499999996,%Y-%U
2019-05-05,abu dhabi,2282,813.0209000000025,136.07730000000006,%Y-%m-%d
2019-18,abu dhabi,2468,870.3859000000026,156.47250000000005,%Y-%U
2019-18,#bahrain,129,7.8358,3.8558,%Y-%U
2019-18,#qatar,81,6.522500000000001,14.170800000000002,%Y-%U
2019-18,#federalshutdown,0,0,0,%Y-%U
2019-05-05,#iran,442,63.30229999999998,171.17379999999974,%Y-%m-%d
2019-18,#iran,1321,165.11849999999998,446.0680999999997,%Y-%U
2019-18,#aludeid,3,0,0,%Y-%U
2019-05-05,#uae,57,17.2853,3.779,%Y-%m-%d
2019-18,#uae,170,38.3249,17.9044,%Y-%U
2019-05-05,jordan,7711,1782.839599999961,837.3817000000054,%Y-%m-%d
2019-18,jordan,9048,2006.4339999999609,1032.7205000000054,%Y-%U
2019-18,al jazeera;al thani,0,0,0,%Y-%U
2019-18,#unitedarabemirates,9,2.9332,0,%Y-%U
2019-05-05,air italy,15,2.2717,0,%Y-%m-%d
2019-18,air italy,45,10.5842,1.211,%Y-%U
2019-05-05,#abudhabi,14,1.9113,0,%Y-%m-%d
2019-18,#abudhabi,45,9.8691,0.2558,%Y-%U
2019-18,#qatarterrorismfinancing,0,0,0,%Y-%U
2019-18,#terrorismfinancing,4,1.2738,0.4939,%Y-%U
2019-05-05,usa,3488,904.5454999999895,429.4428999999982,%Y-%m-%d
2019-05-05,federal shutdown,1,0,0.5106,%Y-%m-%d
2019-05-05,#qatarairways,97,11.870700000000001,5.7222,%Y-%m-%d
2019-05-05,qatar terrorism,1,0,0.4215,%Y-%m-%d
2019-05-05,#qatar,19,0.8268,1.488,%Y-%m-%d
2019-05-05,qatar world cup,123,29.61180000000001,9.483900000000002,%Y-%m-%d
2019-05-05,#terrorism,68,1.5471,50.0834,%Y-%m-%d
2019-05-05,#saudi,30,4.4283,2.6181,%Y-%m-%d
2019-05-05,world cup 2022,3,0.4019,0,%Y-%m-%d
2019-05-05,#bahrain,68,5.3252,0.0516,%Y-%m-%d
2019-05-05,qatar from saudi arabia,24,2.9848,8.636300000000002,%Y-%m-%d
2019-05-05,#lebanon,16,3.6179000000000006,0.813,%Y-%m-%d
2019-05-05,qatar airways,5,0.7845,0.4767,%Y-%m-%d
2019-05-05,boeing qatar,1,0,0.5574,%Y-%m-%d
2019-05-05,#unitedarabemirates,2,1.1998,0,%Y-%m-%d
2019-05-05,#aljazeera,213,36.15250000000003,49.0413,%Y-%m-%d
2019-05-05,terrorism financing,88,1.3919,64.8832,%Y-%m-%d
2019-05-05,"""al thani""",2,0.1531,0,%Y-%m-%d
2019-05-05,qata,53,6.0501000000000005,6.4697000000000005,%Y-%m-%d
2019-05-05,al thani,142,30.88869999999999,5.7338000000000005,%Y-%m-%d
2019-05-05,"""qatar world cup""",4,1.1307,0.204,%Y-%m-%d
2019-05-05,qatar from russia,1,0.3818,0,%Y-%m-%d
2019-05-05,qatar the world cup,65,14.8782,8.646,%Y-%m-%d
2019-05-05,al udeid,1,0.9076,0,%Y-%m-%d
2019-05-05,terrorism finance,1,0,0.5574,%Y-%m-%d
2019-05-05,"""terrorism finance""",1,0,0.6808,%Y-%m-%d
2019-05-05,#airitaly,16,4.048,0.592,%Y-%m-%d
2019-05-05,#qatarterrorism,4,0,2.9545000000000003,%Y-%m-%d
2019-05-05,#qata,1,0.1779,0,%Y-%m-%d
2019-05-05,blood money qatar,3,0.6369,0,%Y-%m-%d
2019-05-05,#qatarblockade,1,0,0.5267,%Y-%m-%d
2019-05-05,#qatarworldcup,1,0.845,0,%Y-%m-%d
2019-05-05,#worldcup2022,1,0.3612,0,%Y-%m-%d
2019-05-05,#althani,1,0,0,%Y-%m-%d
2019-05-06,lebanon,42,5.673100000000001,5.696000000000001,%Y-%m-%d
2019-05-06,qatar airways,3,0.8225,0,%Y-%m-%d
2019-05-06,#jordan,6,0.3182,0,%Y-%m-%d
2019-05-06,#usa,88,15.990599999999999,12.7263,%Y-%m-%d
2019-05-06,terrorism,183,4.7992,134.1646,%Y-%m-%d
2019-05-06,qatar,43,8.6227,3.06,%Y-%m-%d
2019-05-06,#bahrain,10,0.7003,1.1072,%Y-%m-%d
2019-05-06,usa,1157,193.65779999999998,164.87760000000003,%Y-%m-%d
2019-05-06,world cup,364,140.90569999999929,14.807900000000002,%Y-%m-%d
2019-05-06,united arab emirates,9,2.6464,2.0213,%Y-%m-%d
2019-05-06,saudi,173,24.008,34.14649999999998,%Y-%m-%d
2019-05-06,iran,784,51.88299999999999,342.49259999999884,%Y-%m-%d
2019-05-06,#aljazeera,4,1.7668,0.8994,%Y-%m-%d
2019-05-06,egypt,404,28.383200000000006,16.4523,%Y-%m-%d
2019-05-06,bahrain,19,1.3984,2.9234000000000004,%Y-%m-%d
2019-05-06,#uae,13,2.1358,2.2135000000000002,%Y-%m-%d
2019-05-06,uae,91,6.2218,13.268599999999996,%Y-%m-%d
2019-05-06,world cup 2022,1,0,0.8481,%Y-%m-%d
2019-05-06,#iran,110,11.5987,39.0112,%Y-%m-%d
2019-05-06,jordan,595,92.62789999999994,54.11939999999999,%Y-%m-%d
2019-05-06,al jazeera,8,0.6908,2.0967000000000002,%Y-%m-%d
2019-05-06,abu dhabi,51,4.9533000000000005,10.891200000000003,%Y-%m-%d
2019-05-06,al thani,1,0.0772,0,%Y-%m-%d
2019-05-06,#unitedarabemirates,1,0.5859,0,%Y-%m-%d
2019-05-06,saudi arabia,60,13.154499999999999,15.413300000000001,%Y-%m-%d
2019-05-06,#saudi,18,4.207700000000001,6.4430000000000005,%Y-%m-%d
2019-05-06,#terrorism,4,0.3182,2.4604,%Y-%m-%d
2019-05-06,#saudiarabia,16,5.141000000000001,2.3083,%Y-%m-%d
2019-05-06,#egypt,19,3.8649,0.6946,%Y-%m-%d
2019-05-06,terrorism finance,2,0,0,%Y-%m-%d
2019-05-06,#abudhabi,4,1.3933,0,%Y-%m-%d
2019-05-06,qata,1,0,0.4019,%Y-%m-%d
2019-05-06,chungus,1,0,0,%Y-%m-%d
2019-05-06,#lebanon,13,3.3001000000000005,0.5348999999999999,%Y-%m-%d
2019-05-06,qatar terrorism,1,0,0.4215,%Y-%m-%d
2019-05-06,air italy,3,0,0.7096,%Y-%m-%d
2019-05-06,#worldcup,2,1.434,0,%Y-%m-%d
2019-05-06,#qatar,8,0.9686,2.3425000000000002,%Y-%m-%d
2019-05-06,federal shutdown,3,0.9246,0.9176,%Y-%m-%d
2019-05-06,qatar world cup,4,0.8803,0,%Y-%m-%d
2019-05-06,"""al thani""",1,0,0,%Y-%m-%d
2019-05-06,"""qatar world cup""",1,0,0,%Y-%m-%d
2019-05-06,#qatarairways,28,0.5251,2.0107,%Y-%m-%d
